unit_id,grade,schid,tchid,classtype,classsize,tested_n,assigned_n,teacher_tgen,teacher_tgen_imputed,teacher_trace,teacher_trace_imputed,teacher_thighdegree,teacher_thighdegree_imputed,teacher_tyears,teacher_tyears_imputed,share_female_n,share_black_n,share_freelunch_n,share_female,share_black,share_freelunch,school_urban,school_fl_official,school_fl_n_grades,school_fl_student
gk_169229_16922901,gk,169229,16922901,1,17.0,17,17,2.0,False,1.0,False,3.0,False,15.0,False,17,17,17,0.47058823529411764,0.11764705882352941,0.11764705882352941,2.0,0.28,4,0.13793103448275862
gk_169229_16922902,gk,169229,16922902,2,25.0,23,25,2.0,False,1.0,False,2.0,False,11.0,False,25,25,25,0.44,0.04,0.16,2.0,0.28,4,0.13793103448275862
gk_169229_16922903,gk,169229,16922903,2,22.0,20,22,2.0,False,1.0,False,4.0,False,13.0,False,22,22,22,0.45454545454545453,0.09090909090909091,0.18181818181818182,2.0,0.28,4,0.13793103448275862
gk_169229_16922904,gk,169229,16922904,3,24.0,21,24,2.0,False,2.0,False,2.0,False,5.0,False,24,24,24,0.4166666666666667,0.16666666666666666,0.125,2.0,0.28,4,0.13793103448275862
gk_169229_16922905,gk,169229,16922905,1,16.0,15,16,2.0,False,2.0,False,2.0,False,10.0,False,16,16,16,0.5,0.25,0.0625,2.0,0.28,4,0.13793103448275862
gk_169229_16922906,gk,169229,16922906,1,17.0,17,17,2.0,False,2.0,False,2.0,False,16.0,False,17,17,17,0.47058823529411764,0.11764705882352941,0.058823529411764705,2.0,0.28,4,0.13793103448275862
gk_169229_16922907,gk,169229,16922907,3,25.0,25,25,2.0,False,1.0,False,4.0,False,12.0,False,25,25,24,0.4,0.12,0.20833333333333334,2.0,0.28,4,0.13793103448275862
gk_169231_16923101,gk,169231,16923101,3,22.0,19,22,2.0,False,1.0,False,2.0,False,9.0,False,22,22,22,0.6818181818181818,0.36363636363636365,0.6818181818181818,1.0,0.63,4,0.5666666666666667
gk_169231_16923102,gk,169231,16923102,1,15.0,15,15,2.0,False,1.0,False,2.0,False,9.0,False,15,15,15,0.4,0.4,0.6,1.0,0.63,4,0.5666666666666667
gk_169231_16923103,gk,169231,16923103,2,23.0,19,23,2.0,False,2.0,False,3.0,False,3.0,False,23,23,23,0.5217391304347826,0.43478260869565216,0.43478260869565216,1.0,0.63,4,0.5666666666666667
gk_169280_16928002,gk,169280,16928002,2,21.0,19,21,2.0,False,1.0,False,3.0,False,13.0,False,21,21,21,0.5714285714285714,0.14285714285714285,0.19047619047619047,2.0,0.25,4,0.13793103448275862
gk_169280_16928003,gk,169280,16928003,3,22.0,20,22,2.0,False,1.0,False,2.0,False,7.0,False,22,22,22,0.4090909090909091,0.09090909090909091,0.045454545454545456,2.0,0.25,4,0.13793103448275862
gk_170295_17029501,gk,170295,17029501,2,22.0,19,22,2.0,False,1.0,False,2.0,False,19.0,False,22,22,22,0.6363636363636364,0.0,0.3181818181818182,3.0,0.4975,4,0.4583333333333333
gk_170295_17029502,gk,170295,17029502,3,22.0,21,22,2.0,False,1.0,False,2.0,False,14.0,False,22,22,22,0.45454545454545453,0.045454545454545456,0.5,3.0,0.4975,4,0.4583333333333333
gk_173312_17331202,gk,173312,17331202,2,22.0,20,22,2.0,False,1.0,False,3.0,False,11.0,False,22,22,22,0.45454545454545453,0.13636363636363635,0.5,3.0,0.355,4,0.3275862068965517
gk_173312_17331203,gk,173312,17331203,3,22.0,22,22,2.0,False,1.0,False,2.0,False,13.0,False,22,22,22,0.4090909090909091,0.18181818181818182,0.18181818181818182,3.0,0.355,4,0.3275862068965517
gk_176329_17632901,gk,176329,17632901,2,22.0,20,22,2.0,False,1.0,False,2.0,False,2.0,False,22,22,22,0.7272727272727273,0.0,0.8636363636363636,3.0,0.69,4,0.7887323943661971
gk_176329_17632904,gk,176329,17632904,3,23.0,22,23,2.0,False,1.0,False,3.0,False,21.0,False,23,23,23,0.5217391304347826,0.0,0.782608695652174,3.0,0.69,4,0.7887323943661971
gk_180344_18034401,gk,180344,18034401,2,25.0,22,25,2.0,False,1.0,False,2.0,False,5.0,False,25,25,25,0.48,0.32,0.28,4.0,0.41,2,0.37962962962962965
gk_180344_18034402,gk,180344,18034402,3,24.0,17,24,2.0,False,1.0,False,2.0,False,0.0,False,24,24,24,0.3333333333333333,0.2916666666666667,0.4166666666666667,4.0,0.41,2,0.37962962962962965
gk_180344_18034403,gk,180344,18034403,3,27.0,25,27,2.0,False,1.0,False,2.0,False,11.0,False,27,27,27,0.5185185185185185,0.25925925925925924,0.48148148148148145,4.0,0.41,2,0.37962962962962965
gk_180344_18034405,gk,180344,18034405,1,16.0,15,16,2.0,False,1.0,False,2.0,False,1.0,False,16,16,16,0.625,0.3125,0.5,4.0,0.41,2,0.37962962962962965
gk_189378_18937801,gk,189378,18937801,2,19.0,19,19,2.0,False,1.0,False,3.0,False,17.0,False,19,19,19,0.631578947368421,0.05263157894736842,0.05263157894736842,3.0,0.305,4,0.2608695652173913
gk_189378_18937802,gk,189378,18937802,1,15.0,15,15,2.0,False,1.0,False,2.0,False,2.0,False,15,15,15,0.5333333333333333,0.0,0.4,3.0,0.305,4,0.2608695652173913
gk_189378_18937803,gk,189378,18937803,3,20.0,20,20,2.0,False,1.0,False,3.0,False,5.0,False,20,20,20,0.3,0.0,0.3,3.0,0.305,4,0.2608695652173913
gk_189378_18937804,gk,189378,18937804,1,15.0,15,15,2.0,False,1.0,False,2.0,False,12.0,False,15,15,15,0.7333333333333333,0.0,0.3333333333333333,3.0,0.305,4,0.2608695652173913
gk_189382_18938202,gk,189382,18938202,2,23.0,21,23,2.0,False,1.0,False,2.0,False,15.0,False,23,23,23,0.5652173913043478,0.0,0.043478260869565216,2.0,0.0525,4,0.10810810810810811
gk_189382_18938203,gk,189382,18938203,3,24.0,22,24,2.0,False,1.0,False,3.0,False,14.0,False,24,24,24,0.4166666666666667,0.0,0.16666666666666666,2.0,0.0525,4,0.10810810810810811
gk_189396_18939602,gk,189396,18939602,2,24.0,24,24,2.0,False,1.0,False,2.0,False,4.0,False,24,24,24,0.4583333333333333,0.125,0.4583333333333333,3.0,0.39,4,0.4393939393939394
gk_189396_18939603,gk,189396,18939603,3,25.0,23,25,2.0,False,1.0,False,2.0,False,12.0,False,25,25,25,0.48,0.08,0.56,3.0,0.39,4,0.4393939393939394
gk_191411_19141102,gk,191411,19141102,3,19.0,17,19,2.0,False,1.0,False,3.0,False,8.0,False,19,19,19,0.3684210526315789,0.0,0.8421052631578947,3.0,0.86,4,0.6530612244897959
gk_191411_19141103,gk,191411,19141103,2,17.0,16,17,2.0,False,1.0,False,3.0,False,13.0,False,17,17,17,0.5294117647058824,0.0,0.7647058823529411,3.0,0.86,4,0.6530612244897959
gk_193422_19342201,gk,193422,19342201,3,20.0,20,20,2.0,False,1.0,False,2.0,False,9.0,False,20,20,20,0.65,0.1,0.4,3.0,0.39,4,0.39655172413793105
gk_193422_19342202,gk,193422,19342202,1,16.0,16,16,2.0,False,1.0,False,2.0,False,8.0,False,16,16,16,0.3125,0.125,0.375,3.0,0.39,4,0.39655172413793105
gk_193422_19342203,gk,193422,19342203,2,22.0,22,22,2.0,False,1.0,False,2.0,False,11.0,False,22,22,22,0.36363636363636365,0.09090909090909091,0.4090909090909091,3.0,0.39,4,0.39655172413793105
gk_193423_19342302,gk,193423,19342302,1,16.0,15,16,2.0,False,1.0,False,2.0,False,12.0,False,16,16,16,0.625,0.0625,0.4375,3.0,0.4725,4,0.5128205128205128
gk_193423_19342303,gk,193423,19342303,3,22.0,21,22,2.0,False,1.0,False,3.0,False,12.0,False,22,22,22,0.7272727272727273,0.09090909090909091,0.4090909090909091,3.0,0.4725,4,0.5128205128205128
gk_193423_19342304,gk,193423,19342304,2,24.0,23,24,2.0,False,1.0,False,3.0,False,13.0,False,24,24,23,0.375,0.041666666666666664,0.6086956521739131,3.0,0.4725,4,0.5128205128205128
gk_201449_20144902,gk,201449,20144902,3,22.0,22,22,2.0,False,1.0,False,4.0,False,12.0,False,22,22,22,0.4090909090909091,0.22727272727272727,0.36363636363636365,3.0,0.3275,4,0.3217391304347826
gk_201449_20144903,gk,201449,20144903,2,22.0,22,22,2.0,False,1.0,False,3.0,False,6.0,False,22,22,22,0.5454545454545454,0.18181818181818182,0.4090909090909091,3.0,0.3275,4,0.3217391304347826
gk_201449_20144904,gk,201449,20144904,3,21.0,20,21,2.0,False,1.0,False,3.0,False,7.0,False,21,21,21,0.47619047619047616,0.047619047619047616,0.19047619047619047,3.0,0.3275,4,0.3217391304347826
gk_201449_20144905,gk,201449,20144905,2,21.0,19,21,2.0,False,1.0,False,2.0,False,10.0,False,21,21,21,0.2857142857142857,0.047619047619047616,0.38095238095238093,3.0,0.3275,4,0.3217391304347826
gk_201449_20144906,gk,201449,20144906,1,15.0,15,15,2.0,False,1.0,False,2.0,False,7.0,False,15,15,15,0.6666666666666666,0.13333333333333333,0.3333333333333333,3.0,0.3275,4,0.3217391304347826
gk_203452_20345201,gk,203452,20345201,1,17.0,16,17,2.0,False,1.0,False,2.0,False,19.0,False,17,17,16,0.47058823529411764,0.058823529411764705,0.5625,3.0,0.3625,4,0.4
gk_203452_20345202,gk,203452,20345202,2,21.0,21,21,2.0,False,1.0,False,2.0,False,11.0,False,21,21,21,0.6190476190476191,0.047619047619047616,0.38095238095238093,3.0,0.3625,4,0.4
gk_203452_20345203,gk,203452,20345203,1,16.0,15,16,2.0,False,1.0,False,2.0,False,19.0,False,16,16,16,0.5625,0.0,0.3125,3.0,0.3625,4,0.4
gk_203452_20345204,gk,203452,20345204,3,23.0,22,23,2.0,False,1.0,False,2.0,False,5.0,False,23,23,23,0.30434782608695654,0.0,0.391304347826087,3.0,0.3625,4,0.4
gk_203452_20345205,gk,203452,20345205,2,19.0,18,19,2.0,False,1.0,False,2.0,False,20.0,False,19,19,19,0.5263157894736842,0.0,0.3684210526315789,3.0,0.3625,4,0.4
gk_203457_20345701,gk,203457,20345701,2,16.0,15,16,2.0,False,1.0,False,3.0,False,12.0,False,16,16,16,0.6875,0.0625,0.3125,3.0,0.415,4,0.3191489361702128
gk_203457_20345702,gk,203457,20345702,3,19.0,17,19,2.0,False,1.0,False,3.0,False,9.0,False,19,19,19,0.42105263157894735,0.05263157894736842,0.2631578947368421,3.0,0.415,4,0.3191489361702128
gk_205488_20548801,gk,205488,20548801,3,23.0,19,23,2.0,False,1.0,False,2.0,False,0.0,False,23,23,23,0.391304347826087,0.08695652173913043,0.17391304347826086,2.0,0.265,4,0.203125
gk_205488_20548802,gk,205488,20548802,2,24.0,23,24,2.0,False,1.0,False,2.0,False,12.0,False,24,24,24,0.375,0.041666666666666664,0.20833333333333334,2.0,0.265,4,0.203125
gk_205489_20548901,gk,205489,20548901,1,17.0,16,17,2.0,False,1.0,False,2.0,False,0.0,False,17,17,17,0.23529411764705882,0.058823529411764705,0.11764705882352941,2.0,0.15,1,0.1
gk_205489_20548902,gk,205489,20548902,2,23.0,19,23,2.0,False,1.0,False,2.0,False,14.0,False,23,23,23,0.4782608695652174,0.043478260869565216,0.08695652173913043,2.0,0.15,1,0.1
gk_205489_20548903,gk,205489,20548903,3,24.0,23,24,2.0,False,1.0,False,2.0,False,3.0,False,24,24,24,0.375,0.125,0.041666666666666664,2.0,0.15,1,0.1
gk_205490_20549002,gk,205490,20549002,3,24.0,23,24,2.0,False,1.0,False,2.0,False,11.0,False,24,24,24,0.20833333333333334,1.0,0.9166666666666666,1.0,0.965,4,0.9523809523809523
gk_205490_20549003,gk,205490,20549003,2,24.0,23,24,2.0,False,1.0,False,2.0,False,12.0,False,24,24,24,0.2916666666666667,1.0,0.9583333333333334,1.0,0.965,4,0.9523809523809523
gk_205491_20549103,gk,205491,20549103,2,22.0,21,22,2.0,False,1.0,False,2.0,False,3.0,False,22,22,22,0.5454545454545454,0.0,0.045454545454545456,2.0,0.085,4,0.0945945945945946
gk_205491_20549104,gk,205491,20549104,3,23.0,23,23,2.0,False,1.0,False,2.0,False,17.0,False,23,23,23,0.5652173913043478,0.0,0.043478260869565216,2.0,0.085,4,0.0945945945945946
gk_205492_20549201,gk,205492,20549201,3,23.0,22,23,2.0,False,1.0,False,2.0,False,0.0,False,23,23,23,0.391304347826087,0.782608695652174,0.8260869565217391,2.0,0.905,4,0.8481012658227848
gk_205492_20549202,gk,205492,20549202,1,16.0,15,16,2.0,False,1.0,False,2.0,False,3.0,False,16,16,16,0.6875,0.8125,0.9375,2.0,0.905,4,0.8481012658227848
gk_205492_20549203,gk,205492,20549203,2,23.0,22,23,2.0,False,1.0,False,3.0,False,24.0,False,23,23,23,0.4782608695652174,0.9130434782608695,0.8695652173913043,2.0,0.905,4,0.8481012658227848
gk_205492_20549204,gk,205492,20549204,1,17.0,16,17,2.0,False,1.0,False,2.0,False,3.0,False,17,17,17,0.5294117647058824,0.7647058823529411,0.7647058823529411,2.0,0.905,4,0.8481012658227848
gk_208501_20850101,gk,208501,20850101,2,22.0,18,22,2.0,False,1.0,False,2.0,False,13.0,False,22,22,22,0.4090909090909091,0.0,0.13636363636363635,3.0,0.2625,4,0.3472222222222222
gk_208501_20850102,gk,208501,20850102,3,22.0,20,22,2.0,False,1.0,False,3.0,False,12.0,False,22,22,22,0.3181818181818182,0.0,0.3181818181818182,3.0,0.2625,4,0.3472222222222222
gk_208503_20850301,gk,208503,20850301,2,24.0,23,24,2.0,False,1.0,False,3.0,False,8.0,False,24,24,24,0.3333333333333333,0.0,0.3333333333333333,3.0,0.41,4,0.32786885245901637
gk_208503_20850303,gk,208503,20850303,3,23.0,22,23,2.0,False,1.0,False,3.0,False,3.0,False,23,23,23,0.6086956521739131,0.0,0.30434782608695654,3.0,0.41,4,0.32786885245901637
gk_209510_20951001,gk,209510,20951001,2,21.0,21,21,2.0,False,2.0,False,3.0,False,8.0,False,21,21,21,0.47619047619047616,0.0,0.23809523809523808,3.0,0.45,4,0.2765957446808511
gk_209510_20951002,gk,209510,20951002,3,24.0,24,24,2.0,False,1.0,False,2.0,False,3.0,False,24,24,24,0.5,0.0,0.25,3.0,0.45,4,0.2765957446808511
gk_209510_20951003,gk,209510,20951003,3,22.0,17,22,2.0,False,1.0,False,2.0,False,13.0,False,22,22,22,0.36363636363636365,0.045454545454545456,0.3181818181818182,3.0,0.45,4,0.2765957446808511
gk_212522_21252201,gk,212522,21252201,3,21.0,21,21,2.0,False,1.0,True,2.0,True,9.0,True,21,21,21,0.6190476190476191,0.0,0.5238095238095238,4.0,0.505,4,0.5274725274725275
gk_212522_21252202,gk,212522,21252202,3,23.0,22,23,2.0,False,1.0,False,2.0,False,13.0,False,23,23,23,0.5652173913043478,0.0,0.6086956521739131,4.0,0.505,4,0.5274725274725275
gk_212522_21252205,gk,212522,21252205,2,22.0,21,22,2.0,False,1.0,False,3.0,False,4.0,False,22,22,22,0.5909090909090909,0.045454545454545456,0.4090909090909091,4.0,0.505,4,0.5274725274725275
gk_215533_21553301,gk,215533,21553301,3,24.0,22,24,2.0,False,1.0,False,2.0,False,3.0,False,24,24,23,0.5,0.08333333333333333,0.43478260869565216,3.0,0.3475,4,0.3951612903225806
gk_215533_21553302,gk,215533,21553302,2,24.0,22,24,2.0,False,1.0,False,3.0,False,15.0,False,24,24,24,0.4166666666666667,0.2916666666666667,0.4166666666666667,3.0,0.3475,4,0.3951612903225806
gk_215533_21553304,gk,215533,21553304,3,23.0,21,23,2.0,False,1.0,False,2.0,False,9.0,False,23,23,23,0.43478260869565216,0.13043478260869565,0.34782608695652173,3.0,0.3475,4,0.3951612903225806
gk_215533_21553305,gk,215533,21553305,1,17.0,17,17,2.0,False,1.0,False,2.0,False,4.0,False,17,17,17,0.35294117647058826,0.0,0.35294117647058826,3.0,0.3475,4,0.3951612903225806
gk_215533_21553306,gk,215533,21553306,2,23.0,22,23,2.0,False,1.0,False,2.0,False,0.0,False,23,23,23,0.5217391304347826,0.08695652173913043,0.43478260869565216,3.0,0.3475,4,0.3951612903225806
gk_216536_21653601,gk,216536,21653601,2,24.0,22,24,2.0,False,1.0,False,2.0,False,2.0,False,24,24,23,0.5416666666666666,0.0,0.34782608695652173,3.0,0.25,1,0.26732673267326734
gk_216536_21653602,gk,216536,21653602,3,23.0,22,23,2.0,False,1.0,False,3.0,False,13.0,False,23,23,23,0.4782608695652174,0.0,0.17391304347826086,3.0,0.25,1,0.26732673267326734
gk_216536_21653603,gk,216536,21653603,1,17.0,17,17,2.0,False,1.0,False,3.0,False,8.0,False,17,17,16,0.29411764705882354,0.0,0.4375,3.0,0.25,1,0.26732673267326734
gk_216536_21653604,gk,216536,21653604,1,17.0,16,17,2.0,False,1.0,False,2.0,False,22.0,False,17,17,17,0.5882352941176471,0.0,0.17647058823529413,3.0,0.25,1,0.26732673267326734
gk_216536_21653605,gk,216536,21653605,2,22.0,22,22,2.0,False,1.0,False,2.0,False,1.0,False,22,22,22,0.36363636363636365,0.0,0.22727272727272727,3.0,0.25,1,0.26732673267326734
gk_218562_21856202,gk,218562,21856202,3,17.0,15,17,2.0,False,1.0,False,3.0,False,8.0,False,17,17,17,0.5294117647058824,0.058823529411764705,0.23529411764705882,4.0,0.4075,4,0.2833333333333333
gk_218562_21856204,gk,218562,21856204,2,17.0,17,17,2.0,False,1.0,False,2.0,False,0.0,False,17,17,17,0.5294117647058824,0.11764705882352941,0.17647058823529413,4.0,0.4075,4,0.2833333333333333
gk_221571_22157101,gk,221571,22157101,2,21.0,21,21,2.0,False,2.0,False,2.0,False,3.0,False,21,21,21,0.38095238095238093,0.23809523809523808,0.3333333333333333,3.0,0.415,4,0.3979591836734694
gk_221571_22157103,gk,221571,22157103,2,23.0,23,23,2.0,False,1.0,False,3.0,False,13.0,False,23,23,23,0.5217391304347826,0.43478260869565216,0.4782608695652174,3.0,0.415,4,0.3979591836734694
gk_221571_22157104,gk,221571,22157104,1,16.0,16,16,2.0,False,1.0,False,2.0,False,21.0,False,16,16,16,0.5625,0.3125,0.4375,3.0,0.415,4,0.3979591836734694
gk_221571_22157105,gk,221571,22157105,3,23.0,22,23,2.0,False,1.0,False,2.0,False,7.0,False,23,23,23,0.30434782608695654,0.2608695652173913,0.30434782608695654,3.0,0.415,4,0.3979591836734694
gk_221574_22157402,gk,221574,22157402,3,20.0,19,20,2.0,False,1.0,False,3.0,False,8.0,False,20,20,20,0.5,0.05,0.2,3.0,0.26,4,0.203125
gk_221574_22157404,gk,221574,22157404,2,19.0,18,19,2.0,False,1.0,False,2.0,False,2.0,False,19,19,19,0.2631578947368421,0.15789473684210525,0.2631578947368421,3.0,0.26,4,0.203125
gk_225585_22558501,gk,225585,22558501,2,23.0,21,23,2.0,False,1.0,False,3.0,False,13.0,False,23,23,23,0.30434782608695654,0.043478260869565216,0.2608695652173913,3.0,0.265,4,0.27848101265822783
gk_225585_22558503,gk,225585,22558503,2,22.0,22,22,2.0,False,1.0,True,2.0,False,13.0,False,22,22,22,0.45454545454545453,0.045454545454545456,0.13636363636363635,3.0,0.265,4,0.27848101265822783
gk_225585_22558504,gk,225585,22558504,3,21.0,20,21,2.0,False,1.0,False,3.0,False,13.0,False,21,21,21,0.6190476190476191,0.0,0.38095238095238093,3.0,0.265,4,0.27848101265822783
gk_228606_22860601,gk,228606,22860601,3,25.0,24,25,2.0,False,1.0,False,3.0,False,8.0,False,25,25,25,0.52,0.28,0.36,3.0,0.28,4,0.37037037037037035
gk_228606_22860602,gk,228606,22860602,2,24.0,22,24,2.0,False,1.0,False,2.0,False,13.0,False,24,24,24,0.5,0.08333333333333333,0.375,3.0,0.28,4,0.37037037037037035
gk_228606_22860604,gk,228606,22860604,1,16.0,15,16,2.0,False,1.0,False,2.0,False,14.0,False,16,16,16,0.625,0.125,0.3125,3.0,0.28,4,0.37037037037037035
gk_230612_23061201,gk,230612,23061201,3,22.0,20,22,2.0,False,1.0,False,2.0,False,6.0,False,22,22,22,0.4090909090909091,0.045454545454545456,0.4090909090909091,3.0,0.505,4,0.4262295081967213
gk_230612_23061202,gk,230612,23061202,1,16.0,15,16,2.0,False,1.0,False,2.0,False,4.0,False,16,16,16,0.5625,0.0625,0.5625,3.0,0.505,4,0.4262295081967213
gk_230612_23061203,gk,230612,23061203,2,23.0,23,23,2.0,False,1.0,False,3.0,False,6.0,False,23,23,23,0.5217391304347826,0.0,0.34782608695652173,3.0,0.505,4,0.4262295081967213
gk_231616_23161601,gk,231616,23161601,3,23.0,22,23,2.0,False,1.0,False,2.0,False,12.0,False,23,23,23,0.43478260869565216,0.0,0.5652173913043478,3.0,0.5625,4,0.6724137931034483
gk_231616_23161603,gk,231616,23161603,2,21.0,20,21,2.0,False,1.0,False,2.0,False,20.0,False,21,21,21,0.47619047619047616,0.0,0.7619047619047619,3.0,0.5625,4,0.6724137931034483
gk_234628_23462802,gk,234628,23462802,3,24.0,22,24,2.0,False,1.0,False,3.0,False,20.0,False,24,24,24,0.5833333333333334,0.0,0.3333333333333333,3.0,0.38,4,0.37
gk_234628_23462803,gk,234628,23462803,3,23.0,22,23,2.0,False,1.0,False,3.0,False,9.0,False,23,23,23,0.4782608695652174,0.08695652173913043,0.5217391304347826,3.0,0.38,4,0.37
gk_234628_23462804,gk,234628,23462804,1,16.0,15,16,2.0,False,1.0,False,5.0,False,10.0,False,16,16,16,0.625,0.125,0.4375,3.0,0.38,4,0.37
gk_234628_23462805,gk,234628,23462805,2,22.0,22,22,2.0,False,1.0,False,2.0,False,8.0,False,22,22,22,0.5,0.045454545454545456,0.22727272727272727,3.0,0.38,4,0.37
gk_244697_24469701,gk,244697,24469701,2,26.0,25,26,2.0,False,1.0,False,3.0,False,6.0,False,26,26,26,0.46153846153846156,1.0,0.9615384615384616,1.0,0.9225,4,0.972972972972973
gk_244697_24469702,gk,244697,24469702,1,16.0,15,16,2.0,False,1.0,False,2.0,False,1.0,False,16,16,16,0.5,1.0,1.0,1.0,0.9225,4,0.972972972972973
gk_244697_24469703,gk,244697,24469703,3,27.0,23,27,2.0,False,1.0,False,3.0,False,5.0,False,27,27,27,0.5555555555555556,1.0,1.0,1.0,0.9225,4,0.972972972972973
gk_244697_24469704,gk,244697,24469704,3,27.0,27,27,2.0,False,1.0,False,3.0,False,22.0,False,27,27,27,0.5185185185185185,1.0,1.0,1.0,0.9225,4,0.972972972972973
gk_244708_24470801,gk,244708,24470801,1,16.0,16,16,2.0,False,1.0,False,2.0,False,14.0,False,16,16,16,0.4375,1.0,1.0,1.0,0.9475,4,0.9747899159663865
gk_244708_24470803,gk,244708,24470803,2,22.0,20,22,2.0,False,1.0,False,2.0,False,2.0,False,22,22,22,0.5454545454545454,1.0,1.0,1.0,0.9475,4,0.9747899159663865
gk_244708_24470804,gk,244708,24470804,2,21.0,17,21,2.0,False,2.0,False,2.0,False,3.0,False,21,21,20,0.42857142857142855,1.0,1.0,1.0,0.9475,4,0.9747899159663865
gk_244708_24470805,gk,244708,24470805,3,24.0,22,24,2.0,False,1.0,False,2.0,False,2.0,False,24,24,24,0.5416666666666666,1.0,0.9166666666666666,1.0,0.9475,4,0.9747899159663865
gk_244708_24470806,gk,244708,24470806,3,22.0,21,22,2.0,False,1.0,False,2.0,False,0.0,False,22,22,22,0.5,1.0,1.0,1.0,0.9475,4,0.9747899159663865
gk_244723_24472301,gk,244723,24472301,3,25.0,24,25,2.0,False,1.0,False,3.0,False,17.0,False,25,25,25,0.48,1.0,1.0,1.0,0.9625,4,0.9818181818181818
gk_244723_24472302,gk,244723,24472302,1,17.0,17,17,2.0,False,2.0,False,2.0,False,2.0,False,17,17,17,0.47058823529411764,1.0,1.0,1.0,0.9625,4,0.9818181818181818
gk_244723_24472303,gk,244723,24472303,1,17.0,16,17,2.0,False,2.0,False,2.0,False,1.0,False,17,17,17,0.6470588235294118,1.0,1.0,1.0,0.9625,4,0.9818181818181818
gk_244723_24472304,gk,244723,24472304,3,26.0,24,26,2.0,False,1.0,False,2.0,False,6.0,False,26,26,25,0.34615384615384615,1.0,0.92,1.0,0.9625,4,0.9818181818181818
gk_244723_24472305,gk,244723,24472305,2,26.0,25,26,2.0,False,1.0,False,4.0,False,8.0,False,26,26,26,0.34615384615384615,1.0,1.0,1.0,0.9625,4,0.9818181818181818
gk_244727_24472701,gk,244727,24472701,1,17.0,17,17,2.0,False,1.0,False,2.0,False,21.0,False,17,17,17,0.6470588235294118,1.0,0.47058823529411764,2.0,0.315,4,0.4875
gk_244727_24472702,gk,244727,24472702,2,21.0,20,21,2.0,False,1.0,False,2.0,False,4.0,False,21,21,21,0.5238095238095238,1.0,0.6666666666666666,2.0,0.315,4,0.4875
gk_244727_24472703,gk,244727,24472703,3,21.0,21,21,2.0,False,2.0,False,2.0,False,12.0,False,21,21,21,0.47619047619047616,1.0,0.38095238095238093,2.0,0.315,4,0.4875
gk_244727_24472704,gk,244727,24472704,3,21.0,20,21,2.0,False,2.0,False,2.0,False,1.0,False,21,21,21,0.6190476190476191,1.0,0.42857142857142855,2.0,0.315,4,0.4875
gk_244728_24472801,gk,244728,24472801,1,17.0,15,17,2.0,False,1.0,False,2.0,False,1.0,False,17,17,17,0.35294117647058826,1.0,0.7647058823529411,1.0,0.9075,4,0.8333333333333334
gk_244728_24472802,gk,244728,24472802,3,20.0,18,20,2.0,False,2.0,False,2.0,False,6.0,False,20,20,20,0.5,1.0,0.9,1.0,0.9075,4,0.8333333333333334
gk_244728_24472803,gk,244728,24472803,2,17.0,17,17,2.0,False,2.0,False,3.0,False,15.0,False,17,17,17,0.8235294117647058,1.0,0.8235294117647058,1.0,0.9075,4,0.8333333333333334
gk_244736_24473601,gk,244736,24473601,3,19.0,18,19,2.0,False,1.0,False,2.0,False,11.0,False,19,19,19,0.6842105263157895,1.0,1.0,1.0,0.9425,4,1.0
gk_244736_24473602,gk,244736,24473602,2,21.0,19,21,2.0,False,1.0,False,2.0,False,0.0,False,21,21,21,0.42857142857142855,1.0,1.0,1.0,0.9425,4,1.0
gk_244745_24474501,gk,244745,24474501,3,27.0,20,27,2.0,False,2.0,False,2.0,False,5.0,False,27,27,24,0.3333333333333333,0.6296296296296297,0.625,2.0,0.5525,4,0.5393258426966292
gk_244745_24474503,gk,244745,24474503,2,23.0,21,23,2.0,False,2.0,False,2.0,False,1.0,False,23,23,22,0.4782608695652174,0.34782608695652173,0.5909090909090909,2.0,0.5525,4,0.5393258426966292
gk_244745_24474504,gk,244745,24474504,3,28.0,21,28,2.0,False,2.0,False,3.0,False,15.0,False,28,28,28,0.5714285714285714,0.42857142857142855,0.6071428571428571,2.0,0.5525,4,0.5393258426966292
gk_244746_24474601,gk,244746,24474601,3,19.0,18,19,2.0,False,1.0,False,3.0,False,17.0,False,19,19,19,0.2631578947368421,1.0,0.9473684210526315,1.0,0.8825,4,0.9285714285714286
gk_244746_24474602,gk,244746,24474602,2,21.0,19,21,2.0,False,1.0,False,2.0,False,5.0,False,21,20,21,0.5238095238095238,1.0,0.9523809523809523,1.0,0.8825,4,0.9285714285714286
gk_244746_24474603,gk,244746,24474603,1,16.0,16,16,2.0,False,1.0,False,2.0,False,5.0,False,16,16,16,0.625,1.0,0.875,1.0,0.8825,4,0.9285714285714286
gk_244755_24475501,gk,244755,24475501,2,22.0,21,22,2.0,False,1.0,False,2.0,False,11.0,False,22,22,22,0.6818181818181818,1.0,0.9090909090909091,1.0,0.915,4,0.9051094890510949
gk_244755_24475502,gk,244755,24475502,3,20.0,20,20,2.0,False,1.0,False,2.0,False,7.0,False,20,20,20,0.6,1.0,0.95,1.0,0.915,4,0.9051094890510949
gk_244755_24475504,gk,244755,24475504,2,20.0,20,20,2.0,False,2.0,False,2.0,False,1.0,False,20,20,20,0.3,1.0,0.95,1.0,0.915,4,0.9051094890510949
